date,item_id,category,units_sold,is_holiday
2016-10-28,STORE_15,Izakaya,30,0
2016-10-28,STORE_16,Italian/French,28,0
2016-10-28,STORE_17,Cafe/Sweets,5,0
2016-10-28,STORE_18,Cafe/Sweets,14,0
2016-10-28,STORE_19,Izakaya,34,0
2016-10-28,STORE_20,Bar/Cocktail,13,0
2016-10-28,STORE_21,Cafe/Sweets,13,0
2016-10-28,STORE_22,Izakaya,55,0
2016-10-28,STORE_23,Bar/Cocktail,24,0
2016-10-28,STORE_24,Izakaya,32,0
2016-10-28,STORE_25,Cafe/Sweets,6,0
2016-10-28,STORE_26,Cafe/Sweets,20,0
2016-10-28,STORE_27,Dining bar,39,0
2016-10-28,STORE_28,Okonomiyaki/Monja/Teppanyaki,30,0
2016-10-28,STORE_29,Bar/Cocktail,22,0
2016-10-28,STORE_30,Dining bar,36,0
2016-10-29,STORE_01,Izakaya,44,0
2016-10-29,STORE_02,Cafe/Sweets,12,0
2016-10-29,STORE_03,Bar/Cocktail,38,0
2016-10-29,STORE_04,Okonomiyaki/Monja/Teppanyaki,31,0
2016-10-29,STORE_05,Bar/Cocktail,55,0
2016-10-29,STORE_06,Dining bar,7,0
2016-10-29,STORE_07,Izakaya,27,0
2016-10-29,STORE_08,Izakaya,37,0
2016-10-29,STORE_09,Izakaya,39,0
2016-10-29,STORE_10,Japanese food,28,0
2016-10-29,STORE_11,Bar/Cocktail,41,0
2016-10-29,STORE_12,Izakaya,100,0
2016-10-29,STORE_13,Izakaya,63,0
2016-10-29,STORE_14,Italian/French,49,0
2016-10-29,STORE_15,Izakaya,43,0
2016-10-29,STORE_16,Italian/French,42,0
2016-10-29,STORE_17,Cafe/Sweets,21,0
2016-10-29,STORE_18,Cafe/Sweets,27,0
2016-10-29,STORE_19,Izakaya,43,0
2016-10-29,STORE_20,Bar/Cocktail,28,0
2016-10-29,STORE_21,Cafe/Sweets,30,0
2016-10-29,STORE_22,Izakaya,47,0
2016-10-29,STORE_23,Bar/Cocktail,29,0
2016-10-29,STORE_24,Izakaya,32,0
2016-10-29,STORE_25,Cafe/Sweets,13,0
2016-10-29,STORE_26,Cafe/Sweets,54,0
2016-10-29,STORE_27,Dining bar,36,0
2016-10-29,STORE_28,Okonomiyaki/Monja/Teppanyaki,32,0
2016-10-29,STORE_29,Bar/Cocktail,20,0
2016-10-29,STORE_30,Dining bar,46,0
2016-10-30,STORE_01,Izakaya,15,0
2016-10-30,STORE_02,Cafe/Sweets,9,0
2016-10-30,STORE_03,Bar/Cocktail,44,0
2016-10-30,STORE_04,Okonomiyaki/Monja/Teppanyaki,13,0
2016-10-30,STORE_05,Bar/Cocktail,64,0
2016-10-30,STORE_06,Dining bar,10,0
2016-10-30,STORE_07,Izakaya,37,0
2016-10-30,STORE_08,Izakaya,20,0
2016-10-30,STORE_09,Izakaya,25,0
2016-10-30,STORE_10,Japanese food,21,0
2016-10-30,STORE_11,Bar/Cocktail,37,0
2016-10-30,STORE_12,Izakaya,59,0
2016-10-30,STORE_13,Izakaya,24,0
2016-10-30,STORE_14,Italian/French,39,0
2016-10-30,STORE_15,Izakaya,21,0
2016-10-30,STORE_16,Italian/French,43,0
2016-10-30,STORE_17,Cafe/Sweets,17,0
2016-10-30,STORE_18,Cafe/Sweets,25,0
2016-10-30,STORE_19,Izakaya,16,0
2016-10-30,STORE_20,Bar/Cocktail,6,0
2016-10-30,STORE_21,Cafe/Sweets,26,0
2016-10-30,STORE_22,Izakaya,32,0
2016-10-30,STORE_23,Bar/Cocktail,12,0
2016-10-30,STORE_24,Izakaya,14,0
2016-10-30,STORE_25,Cafe/Sweets,7,0
2016-10-30,STORE_26,Cafe/Sweets,50,0
2016-10-30,STORE_27,Dining bar,47,0
2016-10-30,STORE_28,Okonomiyaki/Monja/Teppanyaki,13,0
2016-10-30,STORE_29,Bar/Cocktail,16,0
2016-10-30,STORE_30,Dining bar,58,0
2016-10-31,STORE_01,Izakaya,50,0
2016-10-31,STORE_02,Cafe/Sweets,4,0
2016-10-31,STORE_03,Bar/Cocktail,10,0
2016-10-31,STORE_04,Okonomiyaki/Monja/Teppanyaki,6,0
2016-10-31,STORE_05,Bar/Cocktail,39,0
2016-10-31,STORE_06,Dining bar,2,0
2016-10-31,STORE_07,Izakaya,20,0
2016-10-31,STORE_08,Izakaya,10,0
2016-10-31,STORE_09,Izakaya,19,0
2016-10-31,STORE_10,Japanese food,20,0
2016-10-31,STORE_11,Bar/Cocktail,21,0
2016-10-31,STORE_12,Izakaya,51,0
2016-10-31,STORE_13,Izakaya,27,0
2016-10-31,STORE_14,Italian/French,17,0
2016-10-31,STORE_15,Izakaya,16,0
2016-10-31,STORE_16,Italian/French,14,0
2016-10-31,STORE_17,Cafe/Sweets,8,0
2016-10-31,STORE_18,Cafe/Sweets,20,0
2016-10-31,STORE_19,Izakaya,26,0
2016-10-31,STORE_20,Bar/Cocktail,5,0
2016-10-31,STORE_21,Cafe/Sweets,13,0
2016-10-31,STORE_22,Izakaya,27,0
2016-10-31,STORE_23,Bar/Cocktail,1,0
2016-10-31,STORE_24,Izakaya,19,0
2016-10-31,STORE_25,Cafe/Sweets,8,0
2016-10-31,STORE_26,Cafe/Sweets,17,0
2016-10-31,STORE_27,Dining bar,22,0
2016-10-31,STORE_28,Okonomiyaki/Monja/Teppanyaki,13,0
2016-10-31,STORE_29,Bar/Cocktail,13,0
2016-10-31,STORE_30,Dining bar,51,0
2016-11-01,STORE_01,Izakaya,17,0
2016-11-01,STORE_02,Cafe/Sweets,5,0
2016-11-01,STORE_03,Bar/Cocktail,13,0
2016-11-01,STORE_04,Okonomiyaki/Monja/Teppanyaki,13,0
2016-11-01,STORE_05,Bar/Cocktail,17,0
2016-11-01,STORE_06,Dining bar,11,0
2016-11-01,STORE_07,Izakaya,16,0
2016-11-01,STORE_08,Izakaya,12,0
2016-11-01,STORE_09,Izakaya,19,0
2016-11-01,STORE_10,Japanese food,21,0
2016-11-01,STORE_11,Bar/Cocktail,39,0
2016-11-01,STORE_12,Izakaya,33,0
2016-11-01,STORE_13,Izakaya,9,0
2016-11-01,STORE_14,Italian/French,15,0
2016-11-01,STORE_15,Izakaya,21,0
2016-11-01,STORE_16,Italian/French,6,0
2016-11-01,STORE_17,Cafe/Sweets,12,0
2016-11-01,STORE_18,Cafe/Sweets,12,0
2016-11-01,STORE_19,Izakaya,12,0
2016-11-01,STORE_20,Bar/Cocktail,17,0
2016-11-01,STORE_21,Cafe/Sweets,17,0
2016-11-01,STORE_22,Izakaya,37,0
2016-11-01,STORE_23,Bar/Cocktail,13,0
2016-11-01,STORE_24,Izakaya,35,0
2016-11-01,STORE_25,Cafe/Sweets,12,0
2016-11-01,STORE_26,Cafe/Sweets,23,0
2016-11-01,STORE_27,Dining bar,35,0
2016-11-01,STORE_28,Okonomiyaki/Monja/Teppanyaki,26,0
2016-11-01,STORE_29,Bar/Cocktail,10,0
2016-11-01,STORE_30,Dining bar,45,0
2016-11-02,STORE_01,Izakaya,46,0
2016-11-02,STORE_02,Cafe/Sweets,4,0
2016-11-02,STORE_03,Bar/Cocktail,5,0
2016-11-02,STORE_04,Okonomiyaki/Monja/Teppanyaki,10,0
2016-11-02,STORE_05,Bar/Cocktail,23,0
2016-11-02,STORE_06,Dining bar,9,0
2016-11-02,STORE_07,Izakaya,15,0
2016-11-02,STORE_08,Izakaya,30,0
2016-11-02,STORE_09,Izakaya,21,0
2016-11-02,STORE_10,Japanese food,19,0
2016-11-02,STORE_11,Bar/Cocktail,31,0
2016-11-02,STORE_12,Izakaya,41,0
2016-11-02,STORE_13,Izakaya,37,0
2016-11-02,STORE_14,Italian/French,25,0
2016-11-02,STORE_15,Izakaya,38,0
2016-11-02,STORE_16,Italian/French,14,0
2016-11-02,STORE_17,Cafe/Sweets,16,0
2016-11-02,STORE_18,Cafe/Sweets,19,0
2016-11-02,STORE_19,Izakaya,25,0
2016-11-02,STORE_20,Bar/Cocktail,8,0
2016-11-02,STORE_21,Cafe/Sweets,15,0
2016-11-02,STORE_22,Izakaya,41,0
2016-11-02,STORE_23,Bar/Cocktail,19,0
2016-11-02,STORE_24,Izakaya,45,0
2016-11-02,STORE_25,Cafe/Sweets,9,0
2016-11-02,STORE_26,Cafe/Sweets,16,0
2016-11-02,STORE_27,Dining bar,31,0
2016-11-02,STORE_28,Okonomiyaki/Monja/Teppanyaki,24,0
2016-11-02,STORE_29,Bar/Cocktail,15,0
2016-11-02,STORE_30,Dining bar,14,0
2016-11-03,STORE_01,Izakaya,45,1
2016-11-03,STORE_02,Cafe/Sweets,6,1
2016-11-03,STORE_03,Bar/Cocktail,43,1
2016-11-03,STORE_04,Okonomiyaki/Monja/Teppanyaki,27,1
2016-11-03,STORE_05,Bar/Cocktail,44,1
2016-11-03,STORE_06,Dining bar,13,1
2016-11-03,STORE_07,Izakaya,19,1
2016-11-03,STORE_08,Izakaya,17,1
2016-11-03,STORE_09,Izakaya,47,1
2016-11-03,STORE_10,Japanese food,24,1
2016-11-03,STORE_11,Bar/Cocktail,33,1
2016-11-03,STORE_12,Izakaya,61,1
2016-11-03,STORE_13,Izakaya,14,1
2016-11-03,STORE_14,Italian/French,24,1
2016-11-03,STORE_15,Izakaya,10,1
2016-11-03,STORE_16,Italian/French,38,1
2016-11-03,STORE_17,Cafe/Sweets,14,1
2016-11-03,STORE_18,Cafe/Sweets,22,1
2016-11-03,STORE_19,Izakaya,34,1
2016-11-03,STORE_20,Bar/Cocktail,17,1
2016-11-03,STORE_21,Cafe/Sweets,23,1
2016-11-03,STORE_22,Izakaya,33,1
2016-11-03,STORE_23,Bar/Cocktail,16,1
2016-11-03,STORE_24,Izakaya,43,1
2016-11-03,STORE_25,Cafe/Sweets,7,1
2016-11-03,STORE_26,Cafe/Sweets,60,1
2016-11-03,STORE_27,Dining bar,60,1
2016-11-03,STORE_28,Okonomiyaki/Monja/Teppanyaki,30,1
2016-11-03,STORE_29,Bar/Cocktail,13,1
2016-11-03,STORE_30,Dining bar,17,1
2016-11-04,STORE_01,Izakaya,29,0
2016-11-04,STORE_02,Cafe/Sweets,4,0
2016-11-04,STORE_03,Bar/Cocktail,6,0
2016-11-04,STORE_04,Okonomiyaki/Monja/Teppanyaki,12,0
2016-11-04,STORE_05,Bar/Cocktail,23,0
2016-11-04,STORE_06,Dining bar,8,0
2016-11-04,STORE_07,Izakaya,14,0
2016-11-04,STORE_08,Izakaya,52,0
2016-11-04,STORE_09,Izakaya,31,0
2016-11-04,STORE_10,Japanese food,21,0
2016-11-04,STORE_11,Bar/Cocktail,25,0
2016-11-04,STORE_12,Izakaya,33,0
2016-11-04,STORE_13,Izakaya,22,0
2016-11-04,STORE_14,Italian/French,36,0
2016-11-04,STORE_15,Izakaya,37,0
2016-11-04,STORE_16,Italian/French,34,0
2016-11-04,STORE_17,Cafe/Sweets,13,0
2016-11-04,STORE_18,Cafe/Sweets,7,0
2016-11-04,STORE_19,Izakaya,30,0
2016-11-04,STORE_20,Bar/Cocktail,6,0
2016-11-04,STORE_21,Cafe/Sweets,24,0
2016-11-04,STORE_22,Izakaya,22,0
2016-11-04,STORE_23,Bar/Cocktail,21,0
2016-11-04,STORE_24,Izakaya,43,0
2016-11-04,STORE_25,Cafe/Sweets,14,0
2016-11-04,STORE_26,Cafe/Sweets,28,0
2016-11-04,STORE_27,Dining bar,35,0
2016-11-04,STORE_28,Okonomiyaki/Monja/Teppanyaki,18,0
2016-11-04,STORE_29,Bar/Cocktail,17,0
2016-11-04,STORE_30,Dining bar,10,0
2016-11-05,STORE_01,Izakaya,52,0
2016-11-05,STORE_02,Cafe/Sweets,2,0
2016-11-05,STORE_03,Bar/Cocktail,29,0
2016-11-05,STORE_04,Okonomiyaki/Monja/Teppanyaki,9,0
2016-11-05,STORE_05,Bar/Cocktail,59,0
2016-11-05,STORE_06,Dining bar,11,0
2016-11-05,STORE_07,Izakaya,32,0
2016-11-05,STORE_08,Izakaya,36,0
2016-11-05,STORE_09,Izakaya,27,0
2016-11-05,STORE_10,Japanese food,24,0
2016-11-05,STORE_11,Bar/Cocktail,28,0
2016-11-05,STORE_12,Izakaya,66,0
2016-11-05,STORE_13,Izakaya,46,0
2016-11-05,STORE_14,Italian/French,42,0
2016-11-05,STORE_15,Izakaya,21,0
2016-11-05,STORE_16,Italian/French,72,0
2016-11-05,STORE_17,Cafe/Sweets,10,0
2016-11-05,STORE_18,Cafe/Sweets,23,0
2016-11-05,STORE_19,Izakaya,25,0
2016-11-05,STORE_20,Bar/Cocktail,27,0
2016-11-05,STORE_21,Cafe/Sweets,16,0
2016-11-05,STORE_22,Izakaya,45,0
2016-11-05,STORE_23,Bar/Cocktail,17,0
2016-11-05,STORE_24,Izakaya,64,0
2016-11-05,STORE_25,Cafe/Sweets,12,0
2016-11-05,STORE_26,Cafe/Sweets,33,0
2016-11-05,STORE_27,Dining bar,32,0
2016-11-05,STORE_28,Okonomiyaki/Monja/Teppanyaki,38,0
2016-11-05,STORE_29,Bar/Cocktail,19,0
2016-11-05,STORE_30,Dining bar,69,0
2016-11-06,STORE_01,Izakaya,59,0
2016-11-06,STORE_02,Cafe/Sweets,6,0
2016-11-06,STORE_03,Bar/Cocktail,50,0
2016-11-06,STORE_04,Okonomiyaki/Monja/Teppanyaki,17,0
2016-11-06,STORE_05,Bar/Cocktail,40,0
2016-11-06,STORE_06,Dining bar,23,0
2016-11-06,STORE_07,Izakaya,14,0
2016-11-06,STORE_08,Izakaya,17,0
2016-11-06,STORE_09,Izakaya,26,0
2016-11-06,STORE_10,Japanese food,26,0
2016-11-06,STORE_11,Bar/Cocktail,25,0
2016-11-06,STORE_12,Izakaya,24,0
2016-11-06,STORE_13,Izakaya,31,0
2016-11-06,STORE_14,Italian/French,31,0
2016-11-06,STORE_15,Izakaya,14,0
2016-11-06,STORE_16,Italian/French,36,0
2016-11-06,STORE_17,Cafe/Sweets,15,0
2016-11-06,STORE_18,Cafe/Sweets,29,0
2016-11-06,STORE_19,Izakaya,20,0
2016-11-06,STORE_20,Bar/Cocktail,25,0
2016-11-06,STORE_21,Cafe/Sweets,40,0
2016-11-06,STORE_22,Izakaya,26,0
2016-11-06,STORE_23,Bar/Cocktail,17,0
2016-11-06,STORE_24,Izakaya,60,0
2016-11-06,STORE_25,Cafe/Sweets,3,0
2016-11-06,STORE_26,Cafe/Sweets,48,0
2016-11-06,STORE_27,Dining bar,35,0
2016-11-06,STORE_28,Okonomiyaki/Monja/Teppanyaki,12,0
2016-11-06,STORE_29,Bar/Cocktail,10,0
2016-11-06,STORE_30,Dining bar,21,0
2016-11-07,STORE_01,Izakaya,43,0
2016-11-07,STORE_02,Cafe/Sweets,3,0
2016-11-07,STORE_03,Bar/Cocktail,4,0
2016-11-07,STORE_04,Okonomiyaki/Monja/Teppanyaki,8,0
2016-11-07,STORE_05,Bar/Cocktail,9,0
2016-11-07,STORE_06,Dining bar,8,0
2016-11-07,STORE_07,Izakaya,23,0
2016-11-07,STORE_08,Izakaya,21,0
2016-11-07,STORE_09,Izakaya,19,0
2016-11-07,STORE_10,Japanese food,18,0
2016-11-07,STORE_11,Bar/Cocktail,35,0
2016-11-07,STORE_12,Izakaya,15,0
2016-11-07,STORE_13,Izakaya,21,0
2016-11-07,STORE_14,Italian/French,15,0
2016-11-07,STORE_15,Izakaya,25,0
2016-11-07,STORE_16,Italian/French,25,0
2016-11-07,STORE_17,Cafe/Sweets,5,0
2016-11-07,STORE_18,Cafe/Sweets,11,0
2016-11-07,STORE_19,Izakaya,14,0
2016-11-07,STORE_20,Bar/Cocktail,21,0
2016-11-07,STORE_21,Cafe/Sweets,19,0
2016-11-07,STORE_22,Izakaya,25,0
2016-11-07,STORE_23,Bar/Cocktail,8,0
2016-11-07,STORE_24,Izakaya,38,0
2016-11-07,STORE_25,Cafe/Sweets,7,0
2016-11-07,STORE_26,Cafe/Sweets,15,0
2016-11-07,STORE_27,Dining bar,23,0
2016-11-07,STORE_28,Okonomiyaki/Monja/Teppanyaki,17,0
2016-11-07,STORE_29,Bar/Cocktail,12,0
2016-11-07,STORE_30,Dining bar,35,0
2016-11-08,STORE_01,Izakaya,24,0
2016-11-08,STORE_02,Cafe/Sweets,5,0
2016-11-08,STORE_03,Bar/Cocktail,12,0
2016-11-08,STORE_04,Okonomiyaki/Monja/Teppanyaki,4,0
2016-11-08,STORE_05,Bar/Cocktail,20,0
2016-11-08,STORE_06,Dining bar,5,0
2016-11-08,STORE_07,Izakaya,11,0
2016-11-08,STORE_08,Izakaya,11,0
2016-11-08,STORE_09,Izakaya,24,0
2016-11-08,STORE_10,Japanese food,19,0
2016-11-08,STORE_11,Bar/Cocktail,8,0
2016-11-08,STORE_12,Izakaya,28,0
2016-11-08,STORE_13,Izakaya,18,0
2016-11-08,STORE_14,Italian/French,4,0
2016-11-08,STORE_15,Izakaya,15,0
2016-11-08,STORE_16,Italian/French,23,0
2016-11-08,STORE_17,Cafe/Sweets,7,0
2016-11-08,STORE_18,Cafe/Sweets,7,0
2016-11-08,STORE_19,Izakaya,12,0
2016-11-08,STORE_20,Bar/Cocktail,8,0
2016-11-08,STORE_21,Cafe/Sweets,21,0
2016-11-08,STORE_22,Izakaya,13,0
2016-11-08,STORE_23,Bar/Cocktail,17,0
2016-11-08,STORE_24,Izakaya,20,0
2016-11-08,STORE_25,Cafe/Sweets,11,0
2016-11-08,STORE_26,Cafe/Sweets,16,0
2016-11-08,STORE_27,Dining bar,35,0
2016-11-08,STORE_28,Okonomiyaki/Monja/Teppanyaki,20,0
2016-11-08,STORE_29,Bar/Cocktail,20,0
2016-11-08,STORE_30,Dining bar,11,0
2016-11-09,STORE_01,Izakaya,16,0
2016-11-09,STORE_02,Cafe/Sweets,5,0
2016-11-09,STORE_03,Bar/Cocktail,13,0
2016-11-09,STORE_04,Okonomiyaki/Monja/Teppanyaki,1,0
2016-11-09,STORE_05,Bar/Cocktail,15,0
2016-11-09,STORE_06,Dining bar,6,0
2016-11-09,STORE_07,Izakaya,15,0
2016-11-09,STORE_08,Izakaya,16,0
2016-11-09,STORE_09,Izakaya,30,0
2016-11-09,STORE_10,Japanese food,17,0
2016-11-09,STORE_11,Bar/Cocktail,25,0
2016-11-09,STORE_12,Izakaya,27,0
2016-11-09,STORE_13,Izakaya,13,0
2016-11-09,STORE_14,Italian/French,22,0
2016-11-09,STORE_15,Izakaya,15,0
2016-11-09,STORE_16,Italian/French,20,0
2016-11-09,STORE_17,Cafe/Sweets,6,0
2016-11-09,STORE_18,Cafe/Sweets,14,0
2016-11-09,STORE_19,Izakaya,21,0
2016-11-09,STORE_20,Bar/Cocktail,17,0
2016-11-09,STORE_21,Cafe/Sweets,14,0
2016-11-09,STORE_22,Izakaya,36,0
2016-11-09,STORE_23,Bar/Cocktail,14,0
2016-11-09,STORE_24,Izakaya,42,0
2016-11-09,STORE_25,Cafe/Sweets,8,0
2016-11-09,STORE_26,Cafe/Sweets,14,0
2016-11-09,STORE_27,Dining bar,20,0
2016-11-09,STORE_28,Okonomiyaki/Monja/Teppanyaki,20,0
2016-11-09,STORE_29,Bar/Cocktail,18,0
2016-11-09,STORE_30,Dining bar,35,0
2016-11-10,STORE_01,Izakaya,25,0
2016-11-10,STORE_02,Cafe/Sweets,1,0
2016-11-10,STORE_03,Bar/Cocktail,27,0
2016-11-10,STORE_04,Okonomiyaki/Monja/Teppanyaki,2,0
2016-11-10,STORE_05,Bar/Cocktail,12,0
2016-11-10,STORE_06,Dining bar,4,0
2016-11-10,STORE_07,Izakaya,8,0
2016-11-10,STORE_08,Izakaya,14,0
2016-11-10,STORE_09,Izakaya,31,0
2016-11-10,STORE_10,Japanese food,21,0
2016-11-10,STORE_11,Bar/Cocktail,23,0
2016-11-10,STORE_12,Izakaya,23,0
2016-11-10,STORE_13,Izakaya,23,0
2016-11-10,STORE_14,Italian/French,33,0
2016-11-10,STORE_15,Izakaya,25,0
2016-11-10,STORE_16,Italian/French,17,0
2016-11-10,STORE_17,Cafe/Sweets,15,0
2016-11-10,STORE_18,Cafe/Sweets,15,0
2016-11-10,STORE_19,Izakaya,23,0
2016-11-10,STORE_20,Bar/Cocktail,10,0
2016-11-10,STORE_21,Cafe/Sweets,17,0
2016-11-10,STORE_22,Izakaya,32,0
2016-11-10,STORE_23,Bar/Cocktail,21,0
2016-11-10,STORE_24,Izakaya,38,0
2016-11-10,STORE_25,Cafe/Sweets,12,0
2016-11-10,STORE_26,Cafe/Sweets,16,0
2016-11-10,STORE_27,Dining bar,26,0
2016-11-10,STORE_28,Okonomiyaki/Monja/Teppanyaki,7,0
2016-11-10,STORE_29,Bar/Cocktail,19,0
2016-11-10,STORE_30,Dining bar,15,0
2016-11-11,STORE_01,Izakaya,43,0
2016-11-11,STORE_02,Cafe/Sweets,9,0
2016-11-11,STORE_03,Bar/Cocktail,7,0
2016-11-11,STORE_04,Okonomiyaki/Monja/Teppanyaki,9,0
2016-11-11,STORE_05,Bar/Cocktail,25,0
2016-11-11,STORE_06,Dining bar,9,0
2016-11-11,STORE_07,Izakaya,39,0
2016-11-11,STORE_08,Izakaya,31,0
2016-11-11,STORE_09,Izakaya,39,0
2016-11-11,STORE_10,Japanese food,22,0
2016-11-11,STORE_11,Bar/Cocktail,33,0
2016-11-11,STORE_12,Izakaya,38,0
2016-11-11,STORE_13,Izakaya,27,0
2016-11-11,STORE_14,Italian/French,19,0
2016-11-11,STORE_15,Izakaya,28,0
2016-11-11,STORE_16,Italian/French,44,0
2016-11-11,STORE_17,Cafe/Sweets,12,0
2016-11-11,STORE_18,Cafe/Sweets,18,0
2016-11-11,STORE_19,Izakaya,30,0
2016-11-11,STORE_20,Bar/Cocktail,6,0
2016-11-11,STORE_21,Cafe/Sweets,13,0
2016-11-11,STORE_22,Izakaya,38,0
2016-11-11,STORE_23,Bar/Cocktail,34,0
2016-11-11,STORE_24,Izakaya,53,0
2016-11-11,STORE_25,Cafe/Sweets,10,0
2016-11-11,STORE_26,Cafe/Sweets,14,0
2016-11-11,STORE_27,Dining bar,24,0
2016-11-11,STORE_28,Okonomiyaki/Monja/Teppanyaki,20,0
2016-11-11,STORE_29,Bar/Cocktail,15,0
2016-11-11,STORE_30,Dining bar,25,0
2016-11-12,STORE_01,Izakaya,20,0
2016-11-12,STORE_02,Cafe/Sweets,13,0
2016-11-12,STORE_03,Bar/Cocktail,39,0
2016-11-12,STORE_04,Okonomiyaki/Monja/Teppanyaki,11,0
2016-11-12,STORE_05,Bar/Cocktail,44,0
2016-11-12,STORE_06,Dining bar,10,0
2016-11-12,STORE_07,Izakaya,20,0
2016-11-12,STORE_08,Izakaya,42,0
2016-11-12,STORE_09,Izakaya,37,0
2016-11-12,STORE_10,Japanese food,8,0
2016-11-12,STORE_11,Bar/Cocktail,43,0
2016-11-12,STORE_12,Izakaya,58,0
2016-11-12,STORE_13,Izakaya,46,0
2016-11-12,STORE_14,Italian/French,25,0
2016-11-12,STORE_15,Izakaya,20,0
2016-11-12,STORE_16,Italian/French,53,0
2016-11-12,STORE_17,Cafe/Sweets,19,0
2016-11-12,STORE_18,Cafe/Sweets,25,0
2016-11-12,STORE_19,Izakaya,41,0
2016-11-12,STORE_20,Bar/Cocktail,22,0
2016-11-12,STORE_21,Cafe/Sweets,30,0
2016-11-12,STORE_22,Izakaya,57,0
2016-11-12,STORE_23,Bar/Cocktail,21,0
2016-11-12,STORE_24,Izakaya,23,0
2016-11-12,STORE_25,Cafe/Sweets,9,0
2016-11-12,STORE_26,Cafe/Sweets,49,0
2016-11-12,STORE_27,Dining bar,53,0
2016-11-12,STORE_28,Okonomiyaki/Monja/Teppanyaki,21,0
2016-11-12,STORE_29,Bar/Cocktail,18,0
2016-11-12,STORE_30,Dining bar,41,0
2016-11-13,STORE_01,Izakaya,20,0
2016-11-13,STORE_02,Cafe/Sweets,11,0
2016-11-13,STORE_03,Bar/Cocktail,42,0
2016-11-13,STORE_05,Bar/Cocktail,48,0
2016-11-13,STORE_06,Dining bar,7,0
2016-11-13,STORE_07,Izakaya,44,0
2016-11-13,STORE_08,Izakaya,25,0
2016-11-13,STORE_09,Izakaya,30,0
2016-11-13,STORE_10,Japanese food,24,0
2016-11-13,STORE_11,Bar/Cocktail,41,0
2016-11-13,STORE_12,Izakaya,29,0
2016-11-13,STORE_13,Izakaya,54,0
2016-11-13,STORE_14,Italian/French,24,0
2016-11-13,STORE_15,Izakaya,15,0
2016-11-13,STORE_16,Italian/French,39,0
2016-11-13,STORE_17,Cafe/Sweets,15,0
2016-11-13,STORE_18,Cafe/Sweets,24,0
2016-11-13,STORE_19,Izakaya,29,0
2016-11-13,STORE_20,Bar/Cocktail,27,0
2016-11-13,STORE_21,Cafe/Sweets,30,0
2016-11-13,STORE_22,Izakaya,22,0
2016-11-13,STORE_23,Bar/Cocktail,13,0
2016-11-13,STORE_24,Izakaya,45,0
2016-11-13,STORE_25,Cafe/Sweets,15,0
2016-11-13,STORE_26,Cafe/Sweets,50,0
2016-11-13,STORE_27,Dining bar,41,0
2016-11-13,STORE_28,Okonomiyaki/Monja/Teppanyaki,21,0
2016-11-13,STORE_29,Bar/Cocktail,16,0
2016-11-13,STORE_30,Dining bar,27,0
2016-11-14,STORE_01,Izakaya,32,0
2016-11-14,STORE_02,Cafe/Sweets,8,0
2016-11-14,STORE_03,Bar/Cocktail,12,0
2016-11-14,STORE_04,Okonomiyaki/Monja/Teppanyaki,3,0
2016-11-14,STORE_05,Bar/Cocktail,17,0
2016-11-14,STORE_06,Dining bar,4,0
2016-11-14,STORE_07,Izakaya,24,0
2016-11-14,STORE_08,Izakaya,7,0
2016-11-14,STORE_09,Izakaya,18,0
2016-11-14,STORE_10,Japanese food,15,0
2016-11-14,STORE_11,Bar/Cocktail,19,0
2016-11-14,STORE_12,Izakaya,19,0
2016-11-14,STORE_13,Izakaya,46,0
2016-11-14,STORE_14,Italian/French,14,0
2016-11-14,STORE_15,Izakaya,12,0
2016-11-14,STORE_16,Italian/French,8,0
2016-11-14,STORE_17,Cafe/Sweets,16,0
2016-11-14,STORE_18,Cafe/Sweets,11,0
2016-11-14,STORE_19,Izakaya,14,0
2016-11-14,STORE_20,Bar/Cocktail,2,0
2016-11-14,STORE_21,Cafe/Sweets,12,0
2016-11-14,STORE_22,Izakaya,31,0
2016-11-14,STORE_23,Bar/Cocktail,10,0
2016-11-14,STORE_24,Izakaya,27,0
2016-11-14,STORE_25,Cafe/Sweets,7,0
2016-11-14,STORE_26,Cafe/Sweets,17,0
2016-11-14,STORE_27,Dining bar,26,0
2016-11-14,STORE_28,Okonomiyaki/Monja/Teppanyaki,15,0
2016-11-14,STORE_29,Bar/Cocktail,12,0
2016-11-14,STORE_30,Dining bar,10,0
2016-11-15,STORE_01,Izakaya,8,0
2016-11-15,STORE_02,Cafe/Sweets,4,0
2016-11-15,STORE_03,Bar/Cocktail,9,0
2016-11-15,STORE_04,Okonomiyaki/Monja/Teppanyaki,5,0
2016-11-15,STORE_05,Bar/Cocktail,22,0
2016-11-15,STORE_06,Dining bar,3,0
2016-11-15,STORE_07,Izakaya,22,0
2016-11-15,STORE_08,Izakaya,28,0
2016-11-15,STORE_09,Izakaya,17,0
2016-11-15,STORE_10,Japanese food,20,0
2016-11-15,STORE_11,Bar/Cocktail,7,0
2016-11-15,STORE_12,Izakaya,19,0
2016-11-15,STORE_13,Izakaya,15,0
2016-11-15,STORE_14,Italian/French,13,0
2016-11-15,STORE_15,Izakaya,16,0
2016-11-15,STORE_16,Italian/French,32,0
2016-11-15,STORE_17,Cafe/Sweets,10,0
2016-11-15,STORE_18,Cafe/Sweets,15,0
2016-11-15,STORE_19,Izakaya,17,0
2016-11-15,STORE_20,Bar/Cocktail,14,0
2016-11-15,STORE_21,Cafe/Sweets,24,0
